year_month,area_code,pm25,pm10,o3,no2,so2,co,aqi
201403,3605,108,57,19,14,14,9,108
201403,3606,108,57,19,14,14,9,108
201403,3607,108,57,19,14,14,9,108
201403,3608,108,57,19,14,14,9,108
201403,3609,108,57,19,14,14,9,108
201403,3610,108,57,19,14,14,9,108
201403,3611,108,57,19,14,14,9,108
201403,3681,108,57,19,14,14,9,108
201403,3682,108,57,19,14,14,9,108
201403,3701,163,127,29,30,35,9,163
201403,3702,146,89,20,28,24,8,146
201403,3703,175,122,15,33,52,14,175
201403,3704,180,135,30,22,35,7,180
201403,3705,179,132,24,29,37,9,179
201403,3706,141,90,25,22,22,6,141
201403,3707,167,122,34,22,34,9,167
201403,3708,162,117,23,21,40,11,162
201403,3709,159,94,12,23,26,13,159
201403,3710,115,68,24,14,17,5,115
201403,3711,147,97,28,24,19,8,147
201403,3712,157,108,16,30,49,14,157
201403,3713,181,140,13,32,35,13,181
201403,3714,198,116,22,20,27,9,198
201403,3715,177,135,9,26,30,15,177
201403,3723,164,114,23,26,34,10,164
201403,3729,164,114,23,26,34,10,164
201403,4101,166,106,17,25,26,18,166
201403,4102,162,97,27,13,16,20,162
201403,4103,171,134,37,34,39,27,171
201403,4104,185,122,37,28,34,11,185
201403,4105,190,153,35,32,46,17,190
201403,4106,168,112,26,23,28,19,168
201403,4107,160,103,18,17,23,18,160
201403,4108,173,123,32,34,47,21,173
201403,4109,168,112,26,23,28,19,168
201403,4110,168,112,26,23,28,19,168
201403,4111,168,112,26,23,28,19,168
201403,4112,162,119,31,28,39,17,162
201403,4113,168,112,26,23,28,19,168
201403,4114,168,112,26,23,28,19,168
201403,4115,168,112,26,23,28,19,168
201403,4116,168,112,26,23,28,19,168
201403,4117,168,112,26,23,28,19,168
201403,4201,159,79,18,29,15,9,159
201403,4202,157,69,18,32,38,7,157
201403,4203,185,73,21,20,28,18,185
201403,4205,185,125,22,27,44,18,185
201403,4206,-1,79,-1,20,13,-1,79
201403,4207,157,71,18,27,17,7,157
201403,4208,178,65,29,13,17,14,178
201403,4209,156,89,18,12,17,8,156
201403,4210,181,112,29,22,33,14,181
201403,4211,157,77,18,16,22,7,157
201403,4212,157,60,18,11,9,8,157
201403,4213,-1,60,-1,7,12,-1,60
201403,4228,166,72,57,24,13,16,166
201403,429004,156,92,17,15,12,8,156
201403,429005,178,74,28,13,16,14,178
201403,429006,179,66,29,11,6,14,179
201403,429021,169,27,27,5,4,19,169
201403,4301,140,65,24,18,13,11,140
201403,4302,146,76,24,20,22,10,146
201403,4303,147,76,42,24,22,12,147
201403,4304,145,75,31,18,18,11,145
201403,4305,145,75,31,18,18,11,145
201403,4306,151,125,27,22,29,14,151
201403,4307,149,72,30,17,26,12,149
201403,4308,149,75,56,7,11,11,149
201403,4309,145,75,31,18,18,11,145
201403,4310,145,75,31,18,18,11,145
201403,4311,145,75,31,18,18,11,145
201403,4312,145,75,31,18,18,11,145
201403,4313,145,75,31,18,18,11,145
201403,4331,145,75,31,18,18,11,145
201403,4401,119,57,17,23,8,9,119
201403,4402,121,57,14,17,19,16,121
201403,4403,108,52,20,22,5,10,108
201403,4404,92,49,23,18,6,8,92
201403,4405,115,57,17,17,6,12,115
201403,4406,112,53,10,27,12,12,112
201403,4407,123,62,9,19,14,9,123
201403,4408,87,41,18,11,3,11,87
201403,4409,113,55,17,21,9,11,113
201403,4412,142,70,16,24,21,13,142
201403,4413,103,46,18,14,9,7,103
201403,4414,113,55,17,21,9,11,113
201403,4415,113,55,17,21,9,11,113
201403,4416,92,38,15,11,7,11,92
201403,4417,113,55,17,21,9,11,113
201403,4418,120,75,15,12,10,17,120
201403,4419,125,57,14,25,12,8,125
201403,4420,106,57,15,26,8,14,106
201403,4451,113,55,17,21,9,11,113
201403,4452,113,55,17,21,9,11,113
201403,4453,113,55,17,21,9,11,113
201403,4501,124,58,11,18,7,11,124
201403,4502,138,66,21,15,17,12,138
201403,4503,133,55,15,13,9,12,133
201403,4504,126,59,17,14,11,11,126
201403,4505,84,49,22,4,7,10,84
201403,4506,126,59,17,14,11,11,126
201403,4507,126,59,17,14,11,11,126
201403,4508,126,59,17,14,11,11,126
201403,4509,126,59,17,14,11,11,126
201403,4510,126,59,17,14,11,11,126
201403,4511,126,59,17,14,11,11,126
201403,4512,126,59,17,14,11,11,126
201403,4513,126,59,17,14,11,11,126
201403,4514,126,59,17,14,11,11,126
201403,4601,67,38,10,8,2,6,67
201403,4602,67,37,23,6,1,6,67
201403,469001,67,38,13,7,2,6,67
201403,469002,67,38,13,7,2,6,67
201403,469003,67,38,13,7,2,6,67
201403,469005,67,38,13,7,2,6,67
201403,469006,67,38,13,7,2,6,67
201403,469007,67,38,13,7,2,6,67
201403,469025,67,38,13,7,2,6,67
201403,469026,67,38,13,7,2,6,67
201403,469027,67,38,13,7,2,6,67
201403,469028,67,38,13,7,2,6,67
201403,469030,67,38,13,7,2,6,67
201403,469031,67,38,13,7,2,6,67
201403,469033,67,38,13,7,2,6,67
201403,469034,67,38,13,7,2,6,67
201403,469035,67,38,13,7,2,6,67
201403,469036,67,38,13,7,2,6,67
201403,500101,134,67,13,19,21,9,134
201403,500102,134,67,13,19,21,9,134
201403,500103,144,74,8,17,22,11,144
201403,500104,131,68,8,27,21,11,131
201403,500105,134,67,13,19,21,9,134
201403,500106,132,66,18,15,21,8,132
201403,500107,140,68,19,16,23,7,140
201403,500108,137,58,15,20,22,10,137
201403,500109,125,61,16,18,24,8,125
201403,500110,134,67,13,19,21,9,134
201403,500111,134,67,13,19,21,9,134
201403,500112,135,73,13,21,18,11,135
201403,500113,130,66,12,18,17,10,130
201403,500114,134,67,13,19,21,9,134
201403,500115,134,67,13,19,21,9,134
201403,500116,134,67,13,19,21,9,134
201403,500117,134,67,13,19,21,9,134
201403,500118,134,67,13,19,21,9,134
201403,500119,134,67,13,19,21,9,134
201403,500222,134,67,13,19,21,9,134
201403,500223,134,67,13,19,21,9,134
201403,500224,134,67,13,19,21,9,134
201403,500225,134,67,13,19,21,9,134
201403,500226,134,67,13,19,21,9,134
201403,500227,134,67,13,19,21,9,134
201403,500228,134,67,13,19,21,9,134
201403,500229,134,67,13,19,21,9,134
201403,500230,134,67,13,19,21,9,134
201403,500231,134,67,13,19,21,9,134
201403,500232,134,67,13,19,21,9,134
201403,500233,134,67,13,19,21,9,134
201403,500234,134,67,13,19,21,9,134
201403,500235,134,67,13,19,21,9,134
201403,500236,134,67,13,19,21,9,134
201403,500237,134,67,13,19,21,9,134
201403,500238,134,67,13,19,21,9,134
201403,500240,134,67,13,19,21,9,134
201403,500241,134,67,13,19,21,9,134
201403,500242,134,67,13,19,21,9,134
201403,500243,134,67,13,19,21,9,134
201403,5101,152,89,17,27,11,11,152
201403,5103,142,81,10,8,15,8,142
201403,5104,120,72,19,15,22,14,120
201403,5105,147,76,22,25,26,15,147
201403,5106,143,80,19,20,19,10,143
201403,5107,138,73,23,24,11,9,138
201403,5108,142,81,17,21,17,11,142
201403,5109,142,81,17,21,17,11,142
201403,5110,142,81,17,21,17,11,142
201403,5111,142,81,17,21,17,11,142
201403,5113,147,88,11,16,18,9,147
201403,5114,142,81,17,21,17,11,142
201403,5115,138,69,16,21,23,10,138
201403,5116,142,81,17,21,17,11,142
201403,5117,142,81,17,21,17,11,142
201403,5118,142,81,17,21,17,11,142
201403,5119,142,81,17,21,17,11,142
201403,5120,142,81,17,21,17,11,142
201403,5132,142,81,17,21,17,11,142
201403,5133,142,81,17,21,17,11,142
201403,5134,142,81,17,21,17,11,142
201403,5201,116,57,3,14,14,8,116
201403,5202,122,62,6,16,16,9,122
201403,5203,153,88,24,22,29,11,153
201403,5204,122,62,6,16,16,9,122
201403,5222,122,62,6,16,16,9,122
201403,5223,122,62,6,16,16,9,122
201403,5224,122,62,6,16,16,9,122
201403,5226,122,62,6,16,16,9,122
201403,5227,122,62,6,16,16,9,122
201403,5301,118,68,23,19,12,10,118
201403,5303,126,78,25,14,29,20,126
201403,5304,113,58,36,11,16,19,113
201403,5305,119,69,25,17,17,14,119
201403,5306,119,69,25,17,17,14,119
201403,5307,119,69,25,17,17,14,119
201403,5308,119,69,25,17,17,14,119
201403,5309,119,69,25,17,17,14,119
201403,5323,119,69,25,17,17,14,119
201403,5325,119,69,25,17,17,14,119
201403,5326,119,69,25,17,17,14,119
201403,5328,119,69,25,17,17,14,119
201403,5329,119,69,25,17,17,14,119
201403,5331,119,69,25,17,17,14,119
201403,5333,119,69,25,17,17,14,119
201403,5334,119,69,25,17,17,14,119
201403,5401,64,39,34,1,5,5,64
201403,5421,64,39,34,1,5,5,64
201403,5422,64,39,34,1,5,5,64
201403,5423,64,39,34,1,5,5,64
201403,5424,64,39,34,1,5,5,64
201403,5425,64,39,34,1,5,5,64
201403,5426,64,39,34,1,5,5,64
201403,6101,159,125,11,27,17,22,159
201403,6102,165,147,31,27,30,31,165
201403,6103,158,107,24,25,20,26,158
201403,6104,156,102,21,31,28,15,156
201403,6105,157,116,16,24,29,8,157
201403,6106,134,90,13,33,21,15,134
201403,6107,156,116,16,27,21,21,156
201403,6108,156,116,16,27,21,21,156
201403,6109,156,116,16,27,21,21,156
201403,6110,156,116,16,27,21,21,156
201403,6201,136,107,33,28,15,12,136
201403,6202,106,97,69,17,25,12,106
201403,6203,107,113,33,7,26,17,113
201403,6204,127,107,38,23,18,12,127
201403,6205,127,107,38,23,18,12,127
201403,6206,127,107,38,23,18,12,127
201403,6207,127,107,38,23,18,12,127
201403,6208,127,107,38,23,18,12,127
201403,6209,127,107,38,23,18,12,127
201403,6210,127,107,38,23,18,12,127
201403,6211,127,107,38,23,18,12,127
201403,6212,127,107,38,23,18,12,127
201403,6229,127,107,38,23,18,12,127
201403,6230,127,107,38,23,18,12,127
201403,6301,141,99,19,23,17,28,141
201403,6321,141,99,19,23,17,28,141
201403,6322,141,99,19,23,17,28,141
201403,6323,141,99,19,23,17,28,141
201403,6325,141,99,19,23,17,28,141
201403,6326,141,99,19,23,17,28,141
201403,6327,141,99,19,23,17,28,141
201403,6328,141,99,19,23,17,28,141
201403,6401,130,110,43,19,37,13,130
201403,6402,156,145,34,24,60,13,156
201403,6403,136,119,40,20,43,13,136
201403,6404,136,119,40,20,43,13,136
201403,6405,136,119,40,20,43,13,136
201403,6501,151,102,12,35,19,18,151
201403,6502,164,84,51,21,13,16,164
201403,6521,153,99,17,33,18,18,153
201403,6522,153,99,17,33,18,18,153
201403,6523,153,99,17,33,18,18,153
201403,6527,153,99,17,33,18,18,153
201403,6528,153,99,17,33,18,18,153
201403,6529,153,99,17,33,18,18,153
201403,6530,153,99,17,33,18,18,153
201403,6531,153,99,17,33,18,18,153
201403,6532,153,99,17,33,18,18,153
201403,6540,153,99,17,33,18,18,153
201403,6542,153,99,17,33,18,18,153
201403,6543,153,99,17,33,18,18,153
201403,659001,153,99,17,33,18,18,153
201403,659002,153,99,17,33,18,18,153
201403,659003,153,99,17,33,18,18,153
201403,659004,153,99,17,33,18,18,153
201403,6655,-1,-1,-1,-1,-1,-1,-1
201403,6656,-1,-1,-1,-1,-1,-1,-1
201403,6657,-1,-1,-1,-1,-1,-1,-1
201403,6658,-1,-1,-1,-1,-1,-1,-1
201403,6659,-1,-1,-1,-1,-1,-1,-1
201403,6660,-1,-1,-1,-1,-1,-1,-1
201403,6661,-1,-1,-1,-1,-1,-1,-1
201403,6662,-1,-1,-1,-1,-1,-1,-1
201403,6663,-1,-1,-1,-1,-1,-1,-1
201403,6664,-1,-1,-1,-1,-1,-1,-1
201403,6665,-1,-1,-1,-1,-1,-1,-1
201403,6666,-1,-1,-1,-1,-1,-1,-1
201403,6667,-1,-1,-1,-1,-1,-1,-1
201403,6668,-1,-1,-1,-1,-1,-1,-1
201403,6669,-1,-1,-1,-1,-1,-1,-1
201403,6670,-1,-1,-1,-1,-1,-1,-1
201403,6671,-1,-1,-1,-1,-1,-1,-1
201403,7001,-1,-1,-1,-1,-1,-1,-1
201403,7002,-1,-1,-1,-1,-1,-1,-1
201403,7003,-1,-1,-1,-1,-1,-1,-1
201403,7004,-1,-1,-1,-1,-1,-1,-1
201403,7005,-1,-1,-1,-1,-1,-1,-1
201403,7006,-1,-1,-1,-1,-1,-1,-1
201403,7007,-1,-1,-1,-1,-1,-1,-1
201403,7008,-1,-1,-1,-1,-1,-1,-1
201403,7009,-1,-1,-1,-1,-1,-1,-1
201403,7010,-1,-1,-1,-1,-1,-1,-1
201403,7011,-1,-1,-1,-1,-1,-1,-1
201403,7012,-1,-1,-1,-1,-1,-1,-1
201403,7013,-1,-1,-1,-1,-1,-1,-1
201403,7014,-1,-1,-1,-1,-1,-1,-1
201403,7015,-1,-1,-1,-1,-1,-1,-1
201403,7016,-1,-1,-1,-1,-1,-1,-1
201403,7017,-1,-1,-1,-1,-1,-1,-1
201403,7018,-1,-1,-1,-1,-1,-1,-1
201403,7019,-1,-1,-1,-1,-1,-1,-1
201403,7020,-1,-1,-1,-1,-1,-1,-1
201403,7021,-1,-1,-1,-1,-1,-1,-1
201403,7022,-1,-1,-1,-1,-1,-1,-1
201404,110101,161,99,19,37,10,-1,161
201404,110102,155,95,28,25,9,-1,155
201404,110103,161,95,30,26,9,12,161
201404,110104,161,95,30,26,9,12,161
201404,110105,165,91,22,37,9,-1,165
201404,110106,179,96,9,57,12,-1,179
201404,110107,177,121,26,33,8,-1,177
201404,110108,158,86,18,39,10,-1,158
201404,110109,157,113,30,24,7,-1,157
201404,110111,185,122,34,21,13,-1,185
201404,110112,157,92,37,16,14,9,157
201404,110113,155,95,30,28,9,-1,155
201404,110114,148,76,40,13,6,-1,148
201404,110115,159,85,31,14,8,-1,159
201404,110116,151,84,34,19,7,-1,151
201404,110117,163,92,35,16,9,16,163
201404,110228,161,95,30,26,9,12,161
201404,110229,161,95,30,26,9,12,161
201404,120101,149,106,23,24,20,17,149
201404,120102,162,97,23,23,21,13,162
201404,120103,148,100,18,24,20,11,148
201404,120104,158,104,22,25,21,12,158
201404,120105,155,101,33,25,17,14,155
201404,120106,155,97,30,26,20,10,155
201404,120107,153,98,23,26,18,13,153
201404,120108,153,98,23,26,18,13,153
201404,120109,153,98,23,26,18,13,153
201404,120110,155,93,23,29,16,16,155
201404,120111,150,111,23,23,14,14,150
201404,120112,153,93,18,21,18,10,153
201404,120113,158,119,27,31,20,13,158
201404,120114,173,78,19,26,17,13,173
201404,120115,137,64,20,37,16,11,137
201404,120221,153,98,23,26,18,13,153
201404,120223,153,98,23,26,18,13,153
201404,120225,153,98,23,26,18,13,153
201404,1301,183,142,24,20,28,8,183
201404,1302,164,115,27,31,28,19,164
201404,1303,126,106,26,22,25,8,126
201404,1304,180,128,23,31,25,9,180
201404,1305,192,168,24,27,33,11,192
201404,1306,163,135,36,18,19,6,163
201404,1307,90,80,60,12,47,12,90
201404,1308,97,80,41,12,12,6,97
201404,1309,156,97,37,11,18,8,156
201404,1310,157,112,28,20,16,8,157
201404,1311,180,134,39,22,20,8,180
201404,1401,147,108,15,14,13,20,147
201404,1402,106,76,17,14,19,21,106
201404,1403,160,105,23,15,15,12,160
201404,1404,147,94,42,22,33,27,147
201404,1405,176,127,59,21,35,35,176
201404,1406,133,90,23,21,32,13,133
201404,1407,139,86,10,14,19,10,139
201404,1408,-1,-1,-1,-1,-1,-1,-1
201404,1409,129,64,32,12,23,34,129
201404,1410,152,72,27,21,22,30,152
201404,1411,136,96,13,13,38,14,136
201404,1501,110,98,36,16,19,10,110
201404,1502,120,115,29,20,23,11,120
201404,1503,110,98,36,16,19,10,110
201404,1504,102,85,37,9,16,9,102
201404,1505,110,98,36,16,19,10,110
201404,1506,97,76,48,13,13,8,97
201404,1507,110,98,36,16,19,10,110
201404,1508,110,98,36,16,19,10,110
201404,1509,110,98,36,16,19,10,110
201404,1522,110,98,36,16,19,10,110
201404,1525,110,98,36,16,19,10,110
201404,1529,110,98,36,16,19,10,110
201404,2101,136,88,35,21,20,8,136
201404,2102,132,75,27,27,8,7,132
201404,2103,147,105,44,22,24,16,147
201404,2104,128,86,46,20,19,12,128
201404,2105,145,85,37,23,30,25,145
201404,2106,135,77,27,19,11,12,135
201404,2107,146,106,44,22,24,12,146
201404,2108,119,78,37,15,15,8,119
201404,2109,134,84,33,22,16,11,134
201404,2110,134,84,33,22,16,11,134
201404,2111,125,78,38,13,14,11,125
201404,2112,134,84,33,22,16,11,134
201404,2113,134,84,33,22,16,11,134
201404,2114,139,105,29,27,24,22,139
201404,2201,129,92,22,24,13,8,129
201404,2202,149,109,50,29,25,15,149
201404,2203,132,95,26,25,15,9,132
201404,2204,132,95,26,25,15,9,132
201404,2205,132,95,26,25,15,9,132
201404,2206,132,95,26,25,15,9,132
201404,2207,132,95,26,25,15,9,132
201404,2208,132,95,26,25,15,9,132
201404,2224,132,95,26,25,15,9,132
201404,2301,117,72,45,24,12,6,117
201404,2302,88,72,62,14,19,10,88
201404,2303,112,72,52,18,13,7,112
201404,2304,112,72,52,18,13,7,112
201404,2305,112,72,52,18,13,7,112
201404,2306,99,65,49,10,9,4,99
201404,2307,112,72,52,18,13,7,112
201404,2308,112,72,52,18,13,7,112
201404,2309,112,72,52,18,13,7,112
201404,2310,140,83,68,18,16,10,140
201404,2311,112,72,52,18,13,7,112
201404,2312,112,72,52,18,13,7,112
201404,2327,112,72,52,18,13,7,112
201404,310101,126,54,32,26,7,5,126
201404,310103,127,56,31,23,8,6,127
201404,310104,128,56,29,26,10,8,128
201404,310105,127,56,31,23,8,6,127
201404,310106,127,56,29,24,9,7,127
201404,310107,122,58,34,23,8,5,122
201404,310108,127,56,31,23,8,6,127
201404,310109,124,55,34,25,8,7,124
201404,310110,140,60,28,24,8,6,140
201404,310112,127,56,31,23,8,6,127
201404,310113,127,56,31,23,8,6,127
201404,310114,127,56,31,23,8,6,127
201404,310115,115,52,35,19,8,5,115
201404,310116,127,56,31,23,8,6,127
201404,310117,127,56,31,23,8,6,127
201404,310118,138,59,29,20,10,9,138
201404,310119,127,56,31,23,8,6,127
201404,310120,127,56,31,23,8,6,127
201404,310230,127,56,31,23,8,6,127
201404,3201,136,76,40,25,12,5,136
201404,3202,147,75,33,31,16,8,147
201404,3203,140,83,21,16,16,7,140
201404,3204,144,72,25,20,21,7,144
201404,3205,142,69,27,24,14,5,142
201404,3206,131,63,35,17,11,2,131
201404,3207,150,81,27,24,13,5,150
201404,3208,142,75,29,21,15,6,142
201404,3209,108,57,38,12,12,4,108
201404,3210,144,63,21,16,18,3,144
201404,3211,148,73,24,27,12,8,148
201404,3212,148,90,31,16,20,9,148
201404,3213,149,80,29,12,10,8,149
201404,3301,135,70,24,22,11,11,135
201404,3302,106,51,32,22,10,12,106
201404,3303,128,68,24,34,11,17,128
201404,3304,112,59,37,23,14,10,112
201404,3305,128,62,30,20,14,12,128
201404,3306,137,70,25,23,17,13,137
201404,3307,138,66,31,20,16,13,138
201404,3308,147,73,26,18,17,14,147
201404,3309,83,40,33,10,3,10,83
201404,3310,121,57,34,15,5,12,121
201404,3311,113,50,36,13,7,9,113
201404,3401,143,68,39,17,9,9,143
201404,3402,140,80,37,10,9,9,140
201404,3403,140,72,36,12,9,9,140
201404,3404,140,72,36,12,9,9,140
201404,3405,135,67,28,5,7,8,135
201404,3406,140,72,36,12,9,9,140
201404,3407,140,72,36,12,9,9,140
201404,3408,140,72,36,12,9,9,140
201404,3410,140,72,36,12,9,9,140
201404,3411,140,72,36,12,9,9,140
201404,3412,140,72,36,12,9,9,140
201404,3413,140,72,36,12,9,9,140
201404,3414,140,72,36,12,9,9,140
201404,3415,140,72,36,12,9,9,140
201404,3416,140,72,36,12,9,9,140
201404,3417,140,72,36,12,9,9,140
201404,3418,140,72,36,12,9,9,140
201404,3501,114,60,32,24,8,12,114
201404,3502,110,55,35,17,8,6,110
201404,3503,108,63,31,17,7,8,108
201404,3504,108,63,31,17,7,8,108
201404,3505,108,81,30,15,7,8,108
201404,3506,95,53,22,13,4,8,95
201404,3507,108,63,31,17,7,8,108
201404,3508,108,63,31,17,7,8,108
201404,3509,108,63,31,17,7,8,108
201404,3601,108,56,19,13,12,10,108
201404,3602,102,53,27,14,12,10,102
201404,3603,102,53,27,14,12,10,102
201404,3604,96,49,36,14,12,9,96
201404,3605,102,53,27,14,12,10,102
201404,3606,102,53,27,14,12,10,102
201404,3607,102,53,27,14,12,10,102
201404,3608,102,53,27,14,12,10,102
201404,3609,102,53,27,14,12,10,102
201404,3610,102,53,27,14,12,10,102
201404,3611,102,53,27,14,12,10,102
201404,3681,102,53,27,14,12,10,102
201404,3682,102,53,27,14,12,10,102
201404,3701,164,116,39,23,31,9,164
201404,3702,124,76,30,22,19,7,124
201404,3703,178,135,23,36,51,17,178
201404,3704,166,115,46,23,33,8,166
201404,3705,144,101,36,21,28,9,144
201404,3706,127,76,39,19,14,5,127
201404,3707,143,104,44,20,26,8,143
201404,3708,141,101,29,18,35,9,141
201404,3709,141,95,14,19,19,15,141
201404,3710,97,56,45,13,6,5,97
201404,3711,122,77,34,19,12,6,122
201404,3712,166,117,25,27,45,17,166
201404,3713,165,131,19,30,30,15,165
201404,3714,162,98,20,17,21,8,162
201404,3715,165,112,14,22,29,11,165
201404,3723,151,104,33,24,29,10,151
201404,3729,151,104,33,24,29,10,151
201404,4101,152,95,17,26,21,21,152
201404,4102,154,91,18,10,8,28,154
201404,4103,178,114,49,32,27,32,178
201404,4104,162,106,37,25,34,18,162
201404,4105,176,117,36,34,35,17,176
201404,4106,160,98,26,22,21,23,160
201404,4107,171,96,24,20,17,15,171
201404,4108,163,97,47,28,34,22,163
201404,4109,160,98,26,22,21,23,160
201404,4110,160,98,26,22,21,23,160
201404,4111,160,98,26,22,21,23,160
201404,4112,165,92,37,21,31,17,165
201404,4113,160,98,26,22,21,23,160
201404,4114,160,98,26,22,21,23,160
201404,4115,160,98,26,22,21,23,160
201404,4116,160,98,26,22,21,23,160
201404,4117,160,98,26,22,21,23,160
201404,4201,136,66,26,25,13,9,136
201404,4202,152,59,30,30,26,9,152
201404,4203,161,68,25,17,19,16,161
201404,4205,165,99,28,30,46,15,165
201404,4206,-1,69,-1,21,18,-1,69
201404,4207,151,71,29,22,16,9,151
201404,4208,152,62,31,12,16,14,152
201404,4209,138,49,27,6,15,9,138
201404,4210,150,86,34,21,26,14,150
201404,4211,151,58,30,11,14,9,151
201404,4212,149,62,29,11,7,9,149
201404,4213,-1,57,-1,7,9,-1,57
201404,4228,133,43,88,18,13,15,133
201404,429004,152,79,29,20,13,9,152
201404,429005,152,60,31,12,12,14,152
201404,429006,152,46,31,8,6,14,152
201404,429021,166,34,26,5,3,16,166
201404,4301,135,66,40,20,11,10,135
201404,4302,149,82,45,25,30,11,149
201404,4303,146,80,77,25,24,10,146
201404,4304,136,74,51,18,17,10,136
201404,4305,136,74,51,18,17,10,136
201404,4306,142,156,23,23,36,16,156
201404,4307,122,56,53,10,13,9,122
201404,4308,127,60,75,6,7,12,127
201404,4309,136,74,51,18,17,10,136
201404,4310,136,74,51,18,17,10,136
201404,4311,136,74,51,18,17,10,136
201404,4312,136,74,51,18,17,10,136
201404,4313,136,74,51,18,17,10,136
201404,4331,136,74,51,18,17,10,136
201404,4401,125,58,23,20,9,8,125
201404,4402,134,65,30,19,25,25,134
201404,4403,98,47,27,20,5,9,98
201404,4404,99,55,32,20,8,9,99
201404,4405,123,60,37,13,7,12,123
201404,4406,116,54,16,26,12,12,116
201404,4407,118,59,22,16,11,9,118
201404,4408,91,47,27,9,6,12,91
201404,4409,113,54,25,19,10,10,113
201404,4412,141,71,27,21,19,13,141
201404,4413,96,43,28,13,10,7,96
201404,4414,113,54,25,19,10,10,113
201404,4415,113,54,25,19,10,10,113
201404,4416,121,55,26,13,9,10,121
201404,4417,113,54,25,19,10,10,113
201404,4418,138,78,22,20,19,13,138
201404,4419,123,58,30,25,12,10,123
201404,4420,111,49,21,21,8,14,111
201404,4451,113,54,25,19,10,10,113
201404,4452,113,54,25,19,10,10,113
201404,4453,113,54,25,19,10,10,113
201404,4501,111,55,18,14,7,10,111
201404,4502,132,63,26,12,14,10,132
201404,4503,123,53,20,12,9,9,123
201404,4504,115,55,22,11,10,10,115
201404,4505,62,44,27,3,7,10,62
201404,4506,115,55,22,11,10,10,115
201404,4507,115,55,22,11,10,10,115
201404,4508,115,55,22,11,10,10,115
201404,4509,115,55,22,11,10,10,115
201404,4510,115,55,22,11,10,10,115
201404,4511,115,55,22,11,10,10,115
201404,4512,115,55,22,11,10,10,115
201404,4513,115,55,22,11,10,10,115
201404,4514,115,55,22,11,10,10,115
201404,4601,62,33,12,5,2,6,62
201404,4602,70,34,20,5,1,6,70
201404,469001,64,33,14,5,2,6,64
201404,469002,64,33,14,5,2,6,64
201404,469003,64,33,14,5,2,6,64
201404,469005,64,33,14,5,2,6,64
201404,469006,64,33,14,5,2,6,64
201404,469007,64,33,14,5,2,6,64
201404,469025,64,33,14,5,2,6,64
201404,469026,64,33,14,5,2,6,64
201404,469027,64,33,14,5,2,6,64
201404,469028,64,33,14,5,2,6,64
201404,469030,64,33,14,5,2,6,64
201404,469031,64,33,14,5,2,6,64
201404,469033,64,33,14,5,2,6,64
201404,469034,64,33,14,5,2,6,64
201404,469035,64,33,14,5,2,6,64
201404,469036,64,33,14,5,2,6,64
201404,500101,117,57,14,18,14,10,117
201404,500102,117,57,14,18,14,10,117
201404,500103,130,66,8,25,15,12,130
201404,500104,117,59,10,24,15,11,117
201404,500105,117,57,14,18,14,10,117
201404,500106,109,55,19,14,13,9,109
